"X","Y","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
-106.856388888889,26.879166,14.1708335876465,18.0583324432373,59.2076530456543,444.918060302734,29.2999992370605,-1.20000004768372,30.5,18.75,13.9666662216187,19.4333324432373,8.60000038146973,883,209,13,97.110969543457,558,41,495,105
-106.805833333333,26.8805548888889,14.3333330154419,18.1499996185303,59.1205215454102,446.650817871094,29.6000003814697,-1.10000002384186,30.7000007629395,18.8999996185303,14.1833333969116,19.6333332061768,8.75,883,209,13,98.0688552856445,562,41,497,101
-107.358833333333,26.8172215555556,14.6541662216187,17.5750007629395,59.7789115905762,430.704803466797,29.2000007629395,-0.200000002980232,29.4000015258789,19.2666664123535,14.0833330154419,19.7333335876465,9.33333301544189,953,229,12,91.811897277832,575,49,526,145
-107.308888888889,26.8194437777778,15.4250001907349,17.7999992370605,59.3333358764648,441.364105224609,30.2999992370605,0.300000011920929,30,20.0666675567627,15,20.5833339691162,9.91666698455811,941,228,12,92.1504058837891,568,48,523,142
-107.258333333333,26.8211104444444,14.3249998092651,18.1333332061768,59.6491241455078,442.387634277344,29.3999996185303,-1,30.3999996185303,18.966667175293,13.966667175293,19.5166664123535,8.80000019073486,931,224,12,93.0896682739258,568,46,517,137
-107.106944444444,26.8258326666667,14.654167175293,19.2083339691162,59.4685249328613,464.980224609375,30.6000003814697,-1.70000004768372,32.2999992370605,19.3666667938232,14.5500001907349,20.1166667938232,8.80000019073486,903,217,13,94.0381546020508,556,46,504,124
-107.006111111111,26.829166,14.5416669845581,18.5499992370605,58.8888893127441,460.779144287109,30.1000003814697,-1.39999997615814,31.5,19.283332824707,14.3333330154419,19.966667175293,8.75,896,215,13,95.2231292724609,557,44,502,117
-106.905555555556,26.8321104444444,14.9250001907349,18.25,58.6816711425781,459.122192382812,30.2999992370605,-0.800000011920929,31.0999984741211,19.6000003814697,14.8000001907349,20.2999992370605,9.11666679382324,890,213,13,96.1573715209961,557,43,501,110
-106.855138888889,26.8337496666667,14.2708330154419,18.0583324432373,59.01416015625,448.114532470703,29.3999996185303,-1.20000004768372,30.6000003814697,18.8999996185303,14.0666666030884,19.5499992370605,8.63333320617676,890,211,13,97.2802963256836,563,42,500,105
-106.804166666667,26.8352774444444,14.3958330154419,18.0583343505859,59.01416015625,446.905822753906,29.6000003814697,-1,30.6000003814697,18.9833335876465,14.1999998092651,19.6833324432373,8.80000019073486,889,211,12,98.2629547119141,566,40,501,102
-106.753888888889,26.8366663333333,14.9166669845581,18.283332824707,58.6004295349121,456.300994873047,30.3999996185303,-0.800000011920929,31.1999988555908,19.5166664123535,14.8833332061768,20.283332824707,9.14999961853027,889,211,12,98.5497283935547,566,39,503,100
-107.256666666667,26.7758326666667,13.7583332061768,18.1166667938232,60.1882591247559,435.555206298828,28.7000007629395,-1.39999997615814,30.1000003814697,18.3500003814697,13.3500003814697,18.8833332061768,8.33333301544189,950,226,13,92.9107818603516,581,48,524,139
-107.206111111111,26.7774715555556,14.0625,18.5583343505859,59.2918014526367,456.080749511719,29.5,-1.79999995231628,31.2999992370605,18.783332824707,13.8333330154419,19.4166660308838,8.33333301544189,938,225,12,93.5246200561523,575,46,521,135
-107.155555555556,26.7788882222222,14.4208335876465,18.8916664123535,59.2215232849121,458.844696044922,30.2000007629395,-1.70000004768372,31.9000015258789,19.0833339691162,14.3000001907349,19.7999992370605,8.63333320617676,930,223,13,93.6874771118164,571,48,518,131
-107.054722222222,26.7826382222222,15.5500001907349,18.8666667938232,59.1431541442871,454.942565917969,31.3999996185303,-0.5,31.8999996185303,20.0666675567627,15.533332824707,20.8333339691162,9.78333282470703,908,221,12,95.2057495117188,562,44,513,124
-107.004361111111,26.7843052222222,15.091667175293,18.3333339691162,58.760684967041,457.760528564453,30.5,-0.699999988079071,31.2000007629395,19.783332824707,14.9166669845581,20.4333343505859,9.31666660308838,901,218,12,95.9768142700195,562,43,509,118
-106.953527777778,26.7849441111111,14.3583335876465,18.1833324432373,59.6174850463867,443.436126708984,29.3999996185303,-1.10000002384186,30.5,18.966667175293,14.0500001907349,19.5833320617676,8.80000019073486,903,216,12,96.5988235473633,568,42,507,114
-106.903333333333,26.7869163333333,14.6416664123535,18.1666660308838,58.9826850891113,452.477203369141,29.8999996185303,-0.899999976158142,30.7999992370605,19.283332824707,14.4333333969116,19.966667175293,8.93333339691162,899,215,12,96.8982467651367,566,42,507,111
-106.853055555556,26.7886107777778,14.6666669845581,18.1499996185303,58.9285697937012,455.303741455078,29.8999996185303,-0.899999976158142,30.7999992370605,19.3500003814697,14.5,20.0166664123535,8.93333339691162,896,214,12,97.5784683227539,567,41,506,108
-107.305055555556,26.7289715555556,16.5541667938232,17.5583324432373,60.7554779052734,399.234832763672,31.1000003814697,2.20000004768372,28.8999996185303,20.6166667938232,16.1000003814697,21.1833343505859,11.6000003814697,976,238,11,93.2865600585938,594,48,546,147
-107.254722222222,26.7305548888889,14.4958333969116,18.0583343505859,60.5984344482422,423.311920166016,29.2999992370605,-0.5,29.7999992370605,18.9333343505859,14.0666666030884,19.466667175293,9.23333358764648,964,231,12,93.3180236816406,590,48,535,141
-107.002527777778,26.7386663333333,15.4458332061768,17.9249992370605,59.75,432.348022460938,30.3999996185303,0.400000005960464,30,19.8999996185303,15.1000003814697,20.5,10.0333337783813,916,221,12,96.0770111083984,572,43,517,121
-106.952222222222,26.7399996666667,15.4958333969116,18.0416660308838,59.3475875854492,445.117248535156,30.6000003814697,0.200000002980232,30.3999996185303,20.0833339691162,15.2333335876465,20.7000007629395,9.89999961853027,908,220,12,96.262336730957,567,42,514,118
-106.851388888889,26.743333,14.7083330154419,18.033332824707,59.1256828308105,447.385498046875,29.7999992370605,-0.699999988079071,30.5,19.3166656494141,14.5,19.9499988555908,9.08333301544189,901,216,12,97.976806640625,572,41,510,108
-106.649444111111,26.7491663333333,14.1625003814697,18.1916675567627,58.8727073669434,448.690643310547,29.6000003814697,-1.29999995231628,30.8999996185303,18.6333332061768,14.1666669845581,19.4166660308838,8.51666641235352,860,206,11,101.73055267334,561,36,492,90
-105.893055222222,26.7694437777778,12.2875003814697,16.6749992370605,58.1010437011719,414.246978759766,26.5,-2.20000004768372,28.7000007629395,16.216667175293,9.85000038146973,17.2000007629395,7.13333368301392,652,158,5,109.965454101562,451,21,384,43
-107.253222222222,26.6852218888889,15.2124996185303,17.658332824707,61.5272941589355,391.710266113281,29.6000003814697,0.899999976158142,28.7000007629395,19.283332824707,14.6833333969116,19.783332824707,10.3833332061768,980,234,13,93.150634765625,600,49,542,143
-107.151944444444,26.6882496666667,16.6458339691162,17.591667175293,60.452465057373,410.423614501953,31.2999992370605,2.20000004768372,29.0999984741211,20.8333339691162,16.2666664123535,21.4166660308838,11.5333337783813,961,235,12,94.3855972290039,590,48,542,136
-106.950305555556,26.6947496666667,16.5,17.6666660308838,58.8888893127441,436.983459472656,31.5,1.5,30,20.8999996185303,16.3166656494141,21.5499992370605,10.9666662216187,902,224,11,97.143798828125,563,42,520,120
-106.799166333333,26.6994441111111,14.4750003814697,17.966667175293,59.2959289550781,446.783935546875,29.5,-0.800000011920929,30.2999992370605,19.0499992370605,14.3166666030884,19.6833324432373,8.83333301544189,892,215,12,98.9309844970703,570,40,507,104
-106.748777444444,26.70125,14.5999994277954,18.2666664123535,58.7352600097656,460.409912109375,30,-1.10000002384186,31.1000003814697,19.2333335876465,14.6000003814697,19.966667175293,8.75,879,212,12,99.2573165893555,562,39,502,100
-106.648055222222,26.7038888888889,13.8625001907349,17.9583339691162,58.8797798156738,444.103393554688,29,-1.5,30.5,18.3500003814697,11.0666666030884,19.0666656494141,8.26666641235352,856,206,10,101.816108703613,559,36,490,89
-106.597499666667,26.7052777777778,14.466667175293,17.8999996185303,58.3061866760254,451.307861328125,29.7000007629395,-1,30.7000007629395,18.9500007629395,11.75,19.7333335876465,8.75,826,202,9,102.055564880371,538,35,479,86
-106.547555222222,26.7067777777778,14.0374994277954,17.8083324432373,58.5800399780273,442.89404296875,29.2000007629395,-1.20000004768372,30.4000015258789,18.4500007629395,11.3333330154419,19.2333335876465,8.46666622161865,819,199,9,103.384414672852,540,33,474,81
-105.891305222222,26.723916,11.8374996185303,17.1916656494141,60.5340385437012,386.776428222656,25.7999992370605,-2.59999990463257,28.3999996185303,15.5833330154419,9.40000057220459,16.4333324432373,7.05000019073486,687,165,6,108.163482666016,470,24,401,50
-107.449166333333,26.6302493333333,16.4874992370605,17.3083343505859,61.1601867675781,389.324157714844,30.7000007629395,2.40000009536743,28.3000011444092,20.5166664123535,15.9499998092651,21,11.6833333969116,1048,253,12,92.0959930419922,633,51,579,161
-106.847694111111,26.6531944444444,15.5583333969116,17.8500003814697,59.3023262023926,437.647796630859,30.6000003814697,0.5,30.1000003814697,19.9500007629395,15.4666662216187,20.6000003814697,10,894,219,12,98.0059204101562,565,41,512,111
-106.797471888889,26.6545555555556,14.4583330154419,17.966667175293,59.8888893127441,435.137573242188,29.3999996185303,-0.600000023841858,30,18.9166660308838,14.2666664123535,19.533332824707,8.98333263397217,892,215,12,99.0830764770508,571,40,507,105
-106.747221888889,26.6555555555556,13.6833333969116,17.8500003814697,59.5,439.10205078125,28.6000003814697,-1.39999997615814,30,18.2000007629395,13.5166664123535,18.8333339691162,8.16666698455811,881,211,11,100.29069519043,570,38,500,99
-106.696777444444,26.6571388888889,13.5166664123535,17.7666664123535,59.2222213745117,444.549468994141,28.3999996185303,-1.60000002384186,30,18.0833339691162,13.3999996185303,18.7333335876465,7.91666650772095,868,208,11,100.941474914551,564,37,494,94
-106.545555222222,26.6616666666667,12.8000001907349,17.6666660308838,59.4837265014648,429.920715332031,27.6000003814697,-2.09999990463257,29.7000007629395,17.1833343505859,10.0666666030884,17.8833332061768,7.41666650772095,824,197,9,104.016502380371,548,31,472,80
-107.095221888889,26.6031111111111,16.1041660308838,17.4416675567627,59.3253974914551,429.023498535156,30.8999996185303,1.5,29.3999996185303,20.466667175293,15.8500003814697,21.0499992370605,10.6999998092651,969,239,12,95.3688125610352,598,45,550,136
-107.047833,26.6015277777778,15.0041666030884,17.658332824707,60.0623550415039,428.541168212891,29.7000007629395,0.300000011920929,29.4000015258789,19.466667175293,14.6333332061768,20,9.64999961853027,954,232,12,95.8528900146484,594,44,538,129
-106.997221888889,26.6027777777778,15.0541667938232,17.6416664123535,59.2002258300781,439.795684814453,29.8999996185303,0.100000001490116,29.7999992370605,19.6000003814697,14.7833337783813,20.1833324432373,9.53333377838135,942,230,12,96.123405456543,587,44,534,127
-106.946944111111,26.6045833333333,15.5625,17.3916664123535,58.3612976074219,443.775756835938,30.5,0.699999988079071,29.7999992370605,20.0666656494141,15.4166669845581,20.7000007629395,9.93333339691162,926,228,12,96.7707901000977,578,43,530,123
-106.745971888889,26.6101388888889,13.5416669845581,17.783332824707,60.2824859619141,423.06689453125,28.2000007629395,-1.29999995231628,29.5,17.8999996185303,13.3166666030884,18.466667175293,8.23333358764648,882,211,11,100.270095825195,571,38,499,99
-106.694944111111,26.6123333333333,12.4333333969116,17.5833339691162,60.2168960571289,423.423980712891,26.8999996185303,-2.29999995231628,29.1999988555908,16.8666667938232,9.58333301544189,17.4333343505859,7.15000009536743,871,206,11,101.457939147949,570,37,491,93
-106.644610777778,26.6136944444444,12.0083332061768,17.5499992370605,60.3092803955078,422.335662841797,26.3999996185303,-2.70000004768372,29.1000003814697,16.4500007629395,9.16666698455811,17.0166664123535,6.76666688919067,857,203,10,102.561424255371,565,33,485,88
-106.594388555556,26.6172493333333,13.3583335876465,17.8166675567627,58.8008804321289,445.950622558594,28.2999992370605,-2,30.2999992370605,17.8666667938232,10.6333332061768,18.5666656494141,7.71666669845581,830,201,9,102.621520996094,545,34,477,85
-106.544444111111,26.6161666666667,11.9250001907349,17.8333339691162,60.451976776123,422.613616943359,26.5,-3,29.5,16.283332824707,9.18333339691162,16.9166660308838,6.63333320617676,831,197,9,104.087509155273,554,31,473,80
-106.442249666667,26.6168326666667,13.7083330154419,17.5666675567627,58.3610191345215,443.343872070312,28.6000003814697,-1.5,30.1000003814697,18.0666656494141,11.1166667938232,18.8666667938232,8.08333301544189,763,188,7,104.54549407959,507,29,445,72
-106.392749666667,26.6209437777778,12.9666662216187,17.6166667938232,59.1163291931152,429.996490478516,27.7000007629395,-2.09999990463257,29.8000011444092,17.25,10.3833332061768,18.033332824707,7.56666660308838,765,185,7,105.874992370605,515,27,443,67
-107.297805222222,26.5476941111111,15.25,17.4500007629395,61.0139846801758,410.055419921875,29.5,0.899999976158142,28.6000003814697,19.6000003814697,14.75,20.0166664123535,10.1499996185303,1037,251,12,92.9057998657227,631,50,575,155
-107.247221888889,26.5494441111111,15.3458337783813,17.375,60.7517471313477,407.9296875,29.7000007629395,1.10000002384186,28.6000003814697,19.6499996185303,14.8499994277954,20.1000003814697,10.2833337783813,1020,247,12,93.6159744262695,624,48,568,150
-107.045833,26.5558333333333,14.7041664123535,17.7749996185303,61.0824737548828,416.142761230469,29.2000007629395,0.100000001490116,29.1000003814697,19.0666656494141,14.3000001907349,19.5499992370605,9.51666641235352,962,233,12,95.8510208129883,600,44,540,131
-106.995555222222,26.5575,13.8000001907349,17.75,61.2068977355957,416.931427001953,28.2000007629395,-0.800000011920929,29,18.2333335876465,13.3333339691162,18.7000007629395,8.63333320617676,948,227,12,96.8568496704102,598,43,531,123
-106.689471888889,26.569166,13.1125001907349,17.7083339691162,59.8254508972168,432.130676269531,27.7000007629395,-1.89999997615814,29.6000003814697,17.5833339691162,10.3000001907349,18.1499996185303,7.66666650772095,860,207,10,101.701782226562,562,36,490,93
-106.541805222222,26.570666,12.1791667938232,18.0750007629395,60.4515075683594,426.377197265625,26.8999996185303,-3,29.8999996185303,16.5499992370605,9.44999980926514,17.1833324432373,6.81666660308838,824,196,9,104.012901306152,549,31,469,80
-106.441527444444,26.5741937777778,12.2750005722046,17.7333335876465,59.708194732666,430.351318359375,26.8999996185303,-2.79999995231628,29.6999988555908,16.6499996185303,9.65000057220459,17.3333339691162,6.85000038146973,782,188,7,106.229919433594,528,26,452,70
-106.340833,26.576666,13.0500001907349,17.4333324432373,58.6980934143066,435.848175048828,27.7999992370605,-1.89999997615814,29.6999988555908,17.3666667938232,10.4666662216187,18.1833324432373,7.56666660308838,733,180,7,107.347434997559,498,26,430,62
-106.290555222222,26.5780548888889,12.7083330154419,17.5666656494141,59.7505683898926,415.532684326172,27.3999996185303,-2,29.3999996185303,16.8166656494141,10.1333332061768,17.6333332061768,7.51666688919067,739,179,7,107.905853271484,505,26,432,61
-106.189721888889,26.5805548888889,13.7583332061768,17.2999992370605,58.4459457397461,423.882659912109,28.5,-1.10000002384186,29.6000003814697,17.783332824707,11.3000001907349,18.716667175293,8.41666698455811,675,167,6,109.027297973633,464,24,400,53
-106.994833,26.5103888888889,14.7958335876465,17.8583335876465,60.7426300048828,422.640289306641,29.3999996185303,0,29.3999996185303,19.216667175293,14.4499998092651,19.7000007629395,9.5,957,233,12,96.1229248046875,597,44,541,130
-106.742221888889,26.5197215555556,13.8583335876465,18.1833324432373,60.8138236999512,415.642059326172,28.7999992370605,-1.10000002384186,29.8999996185303,18.033332824707,11.1999998092651,18.6666660308838,8.60000038146973,875,211,11,100.723258972168,568,39,498,99
-106.688277444444,26.5198604444444,12.8125,17.8083324432373,60.5725631713867,425.452301025391,27.2999992370605,-2.09999990463257,29.3999996185303,17.2333335876465,10.0166664123535,17.783332824707,7.46666669845581,857,206,10,102.487022399902,564,35,489,91
-106.641860777778,26.5226382222222,11.4875001907349,17.6916675567627,61.4293975830078,411.367614746094,25.7000007629395,-3.09999990463257,28.8000011444092,15.8500003814697,8.68333339691162,16.3500003814697,6.36666631698608,864,205,10,102.640884399414,571,34,487,89
-106.490277444444,26.5272215555556,11.2250003814697,17.6333332061768,60.8045997619629,413.859344482422,25.5,-3.5,29,15.5500001907349,8.53333377838135,16.1000003814697,6.05000019073486,821,196,9,104.322639465332,549,30,466,77
-106.338999666667,26.531166,11.4125003814697,17.7749996185303,60.2542381286621,422.875030517578,25.8999996185303,-3.59999990463257,29.5,15.7166662216187,8.78333377838135,16.3999996185303,6.09999990463257,769,184,7,106.145301818848,520,26,441,66
-106.288888555556,26.5327771111111,12.1041660308838,17.8250007629395,60.0168342590332,419.531433105469,26.7999992370605,-2.90000009536743,29.6999988555908,16.2999992370605,9.55000019073486,17.0666656494141,6.84999990463257,742,179,7,107.166221618652,505,26,430,62
-106.188777444444,26.5351663333333,12.7624998092651,17.091667175293,58.7342491149902,421.000579833984,27.2000007629395,-1.89999997615814,29.1000003814697,16.8500003814697,10.2666664123535,17.6833343505859,7.46666669845581,689,168,6,108.692253112793,473,24,405,53
-106.037221888889,26.5391663333333,11.5416669845581,17.216667175293,59.5732383728027,413.350128173828,25.7000007629395,-3.20000004768372,28.9000015258789,15.6333332061768,9.10000038146973,16.4500007629395,6.38333368301392,689,165,6,108.008743286133,471,25,401,51
-107.394860777778,26.4534722222222,14.2958335876465,17.125,62.2727279663086,376.873840332031,27.8999996185303,0.400000005960464,27.5,18.3833332061768,13.533332824707,18.7000007629395,9.73333358764648,1074,254,13,91.8868179321289,652,51,585,162
-107.344166333333,26.45525,14.8458337783813,17.375,61.6134757995605,397.386108398438,28.7999992370605,0.600000023841858,28.1999988555908,19.1166667938232,14.2166662216187,19.466667175293,9.94999980926514,1067,256,12,92.4792404174805,649,51,586,161
-107.293888555556,26.4569444444444,15.5,17.7999992370605,61.3793106079102,409.589599609375,29.8999996185303,0.899999976158142,29,19.7999992370605,15.0500001907349,20.2333335876465,10.3666667938232,1064,259,11,93.2670059204102,648,50,592,159
-107.243166333333,26.4582777777778,15.3625001907349,17.7083339691162,61.2745094299316,408.751556396484,29.7999992370605,0.899999976158142,28.8999996185303,19.6333332061768,14.9166669845581,20.0833320617676,10.25,1047,254,11,93.3691635131836,639,49,582,155
-107.091388555556,26.4631388888889,16.0208339691162,17.4583339691162,60.4094581604004,409.292419433594,30.6000003814697,1.70000004768372,28.8999996185303,20.1666660308838,15.7666664123535,20.716667175293,10.8666667938232,999,247,12,95.0742797851562,615,46,566,144
-107.042888555556,26.4650833333333,14.9666662216187,17.716667175293,61.0919532775879,411.981536865234,29.5,0.5,29,19.25,14.6166667938232,19.7333335876465,9.80000019073486,980,239,13,95.3915176391602,608,46,552,136
-106.991944111111,26.4669437777778,14.8333330154419,17.9333324432373,60.7909622192383,422.198455810547,29.5,0,29.5,19.216667175293,14.5500001907349,19.716667175293,9.51666641235352,961,235,12,96.1577301025391,599,44,544,131
-106.941666333333,26.4683326666667,14.5833330154419,17.8333339691162,60.2477493286133,427.138122558594,29.2999992370605,-0.300000011920929,29.5999984741211,19,14.3333330154419,19.5166664123535,9.19999980926514,939,230,12,97.4949493408203,592,43,534,124
-106.891055222222,26.469666,16.595832824707,17.591667175293,57.4891090393066,455.673614501953,31.7999992370605,1.20000004768372,30.5999984741211,21.0499992370605,16.75,21.75,10.6999998092651,894,228,11,96.7068862915039,549,42,522,126
-106.689999666667,26.4761104444444,12.0625,17.658332824707,61.5272941589355,409.329406738281,26.2000007629395,-2.5,28.7000007629395,16.3999996185303,9.25,16.8666667938232,6.96666669845581,866,205,10,102.625457763672,572,34,489,91
-106.639721888889,26.4774993333333,12.3083333969116,17.8333339691162,61.0730590820312,418.149780273438,26.6000003814697,-2.59999990463257,29.2000007629395,16.7000007629395,9.55000019073486,17.216667175293,7.06666660308838,841,201,9,103.934448242188,560,31,479,86
-106.586721888889,26.4813048888889,13.2375001907349,18.0083332061768,60.0277786254883,436.078216552734,27.8999996185303,-2.09999990463257,30,17.6833324432373,10.5666666030884,18.2999992370605,7.70000028610229,811,198,8,103.536682128906,536,31,468,84
-106.539166333333,26.4802771111111,12.4666662216187,17.9500007629395,60.6418914794922,427.015716552734,27,-2.59999990463257,29.6000003814697,16.8666667938232,9.80000019073486,17.4500007629395,7.06666660308838,806,194,8,105.237182617188,541,28,463,78
-106.488888555556,26.481666,11.1666669845581,17.6000003814697,61.1111145019531,413.336395263672,25.2999992370605,-3.5,28.7999992370605,15.5166664123535,8.46666622161865,16.033332824707,6,813,196,8,105.60718536377,548,27,464,76
-106.185194111111,26.493083,11.6541662216187,17.2416667938232,60.2855491638184,399.024139404297,25.7999992370605,-2.79999995231628,28.5999984741211,15.6166667938232,9.14999961853027,16.3500003814697,6.66666698455811,725,174,7,107.306610107422,494,25,419,58
-106.136388555556,26.4913885555556,10.9458332061768,17.408332824707,60.2364463806152,407.255004882812,25.1000003814697,-3.79999995231628,28.8999996185303,15.0166664123535,8.5,15.75,5.84999990463257,728,173,7,106.218376159668,492,26,418,58
-105.934999666667,26.4963885555556,10.6666669845581,16.8500003814697,59.964412689209,398.407806396484,24.5,-3.59999990463257,28.1000003814697,14.6499996185303,8.19999980926514,15.4166669845581,5.71666669845581,702,168,7,106.785530090332,476,26,406,52
-107.342499666667,26.41,15.0249996185303,17.3833332061768,61.6430244445801,393.836029052734,29,0.800000011920929,28.2000007629395,19.2333335876465,14.4166669845581,19.5833339691162,10.1666669845581,1080,260,12,92.4633560180664,656,51,594,163
-107.291944111111,26.4116666666667,15.3166666030884,17.7999992370605,61.5916938781738,411.898773193359,29.6000003814697,0.699999988079071,28.8999996185303,19.6833343505859,14.8333330154419,20.0666656494141,10.1666669845581,1073,261,12,93.1022567749023,653,51,596,161
-107.191388555556,26.415,14.8791666030884,17.4750003814697,61.315788269043,404.185241699219,29.1000003814697,0.600000023841858,28.5,19.1666660308838,14.3500003814697,19.5666656494141,9.86666679382324,1033,250,12,93.6718444824219,633,49,574,151
-106.990277444444,26.421666,13.6666669845581,17.8666667938232,62.037036895752,403.537384033203,28,-0.800000011920929,28.7999992370605,17.9333324432373,13.2166662216187,18.3666667938232,8.63333320617676,960,230,12,96.6711196899414,605,43,536,126
-106.940444111111,26.4229437777778,13.5416669845581,17.8166675567627,61.6493682861328,411.851867675781,27.8999996185303,-1,28.8999996185303,17.8999996185303,13.1500005722046,18.3500003814697,8.38333320617676,945,227,12,97.5218963623047,599,42,530,121
-106.889721888889,26.4247215555556,14.4541664123535,17.8916664123535,60.4448204040527,426.227966308594,29.2000007629395,-0.400000005960464,29.6000003814697,18.8333339691162,14.2666673660278,19.3666667938232,9.05000019073486,923,227,12,97.769287109375,582,42,527,120
-106.688333,26.4308326666667,13.3041667938232,17.7083339691162,61.2745094299316,410.799957275391,27.6000003814697,-1.29999995231628,28.8999996185303,17.5499992370605,10.5666666030884,18.0666656494141,8.13333320617676,847,205,9,103.184417724609,560,33,485,92
-106.638055222222,26.4322215555556,13.2791662216187,17.9249992370605,60.9693870544434,421.256011962891,27.7000007629395,-1.70000004768372,29.4000015258789,17.6333332061768,10.5833330154419,18.1666660308838,7.94999980926514,824,201,8,103.731590270996,546,31,475,87
-106.537221888889,26.4347218888889,11.6750001907349,18,61.6438369750977,413.606658935547,26,-3.20000004768372,29.2000007629395,16,9,16.533332824707,6.48333311080933,820,198,8,105.333053588867,552,28,467,80
-106.336777444444,26.4402218888889,11.1083335876465,17.783332824707,60.0788269042969,421.802612304688,25.7000007629395,-3.90000009536743,29.6000003814697,15.3666667938232,8.51666641235352,16.0666675567627,5.79999971389771,766,186,7,106.956489562988,521,25,441,66
-105.883333,26.4525,11.0791664123535,17.0083332061768,60.3132400512695,387.301025390625,25,-3.20000004768372,28.2000007629395,14.8833332061768,8.71666622161865,15.6999998092651,6.28333330154419,690,165,6,106.95719909668,468,25,400,50
-107.239999666667,26.3680548888889,15.4499998092651,17.5166664123535,61.2470855712891,408.606262207031,29.6000003814697,1,28.6000003814697,19.783332824707,14.9333333969116,20.1499996185303,10.3500003814697,1073,262,12,93.2407073974609,653,50,597,162
-106.988610777778,26.3761104444444,14.2708330154419,17.9249992370605,62.0242195129395,404.859466552734,28.6000003814697,-0.300000011920929,28.8999996185303,18.5166664123535,13.8833332061768,18.9333324432373,9.18333339691162,968,235,12,95.6504364013672,603,44,543,133
-106.938666333333,26.3776937777778,13.0625,17.7583332061768,62.0920753479004,402.346099853516,27.2000007629395,-1.39999997615814,28.6000003814697,17.3833332061768,12.5500001907349,17.7666664123535,8.06666660308838,948,226,12,97.6761245727539,603,42,529,120
-106.887999666667,26.3797771111111,13.5958337783813,17.8083324432373,61.4080467224121,416.421203613281,28,-1,29,17.9833335876465,13.25,18.4333324432373,8.36666679382324,920,224,11,99.1200942993164,589,39,522,117
-106.736860777778,26.3836385555556,15.0416669845581,17.7666664123535,59.4202919006348,435.982849121094,29.8999996185303,0,29.8999996185303,19.3666667938232,15.0833330154419,20,9.44999980926514,852,214,10,98.1217422485352,533,40,497,112
-106.640027444444,26.3840274444444,14.1208333969116,17.658332824707,59.2561531066895,437.188629150391,28.7999992370605,-1,29.7999992370605,18.5166664123535,11.5,19.1166667938232,8.51666641235352,814,202,8,101.007392883301,525,36,474,95
-106.586027444444,26.3887496666667,13.5124998092651,17.908332824707,60.0950775146484,431.899230957031,28.1000003814697,-1.70000004768372,29.8000011444092,17.8999996185303,10.8833332061768,18.466667175293,8,799,196,8,103.056571960449,526,32,463,86
-106.535833,26.3897218888889,12.3041667938232,18.1083335876465,61.3841781616211,418.196655273438,26.7000007629395,-2.79999995231628,29.5,16.6333332061768,9.64999961853027,17.1666660308838,7.01666688919067,801,194,7,106.05689239502,541,26,460,77
-107.288888555556,26.3209437777778,15.5041666030884,17.2583332061768,61.4175567626953,398.442749023438,29.5,1.39999997615814,28.1000003814697,19.7333335876465,14.9499998092651,20.0833339691162,10.5500001907349,1099,267,12,92.3975524902344,665,52,608,167
-107.187777444444,26.3244437777778,13.6750001907349,17.2333335876465,62.4396133422852,380.200286865234,27.2999992370605,-0.300000011920929,27.5999984741211,17.8500003814697,12.9166669845581,18.1333332061768,9.05000019073486,1045,247,13,92.9355163574219,641,50,571,151
-107.137499666667,26.3261104444444,15.2791662216187,17.2749996185303,60.827465057373,409.370147705078,29.5,1.10000002384186,28.3999996185303,19.5666675567627,14.8999996185303,19.9833335876465,10.1333332061768,1044,256,12,93.2548599243164,635,50,583,156
-107.087166333333,26.328166,15.9666662216187,17.25,60.1045303344727,415.092163085938,30.3999996185303,1.70000004768372,28.6999988555908,20.1833324432373,15.7666664123535,20.6666660308838,10.6833333969116,1026,254,12,94.0752792358398,625,48,580,152
-107.036777444444,26.3297215555556,15.4916667938232,17.5666656494141,60.9953689575195,409.083435058594,29.8999996185303,1.10000002384186,28.7999992370605,19.6666660308838,15.2333335876465,20.1499996185303,10.3000001907349,999,246,12,94.3331680297852,612,47,563,146
-106.835721888889,26.335333,14.6458330154419,17.7250003814697,60.0847473144531,427.489807128906,29.2999992370605,-0.200000002980232,29.5,19.033332824707,14.5,19.533332824707,9.18333339691162,900,223,11,97.3571014404297,564,41,516,121
-106.735555222222,26.3386107777778,14.0291662216187,17.7416667938232,60.5517616271973,423.553466796875,28.6000003814697,-0.699999988079071,29.3000011444092,18.3666667938232,13.8999996185303,18.8999996185303,8.64999961853027,859,211,10,99.3327178955078,549,39,493,105
-106.684833,26.3398052222222,12.8000001907349,17.9166660308838,61.781608581543,410.952331542969,27.1000003814697,-1.89999997615814,29,17.1166667938232,10.0666666030884,17.5666656494141,7.63333320617676,843,203,8,104.18350982666,562,30,481,90
-106.634999666667,26.3416663333333,12.1750001907349,17.966667175293,62.1683959960938,406.428466796875,26.3999996185303,-2.5,28.8999996185303,16.466667175293,9.44999980926514,16.8999996185303,7.08333349227905,838,203,8,105.075569152832,563,27,476,84
